case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage,log_jac_std,dice,hd95
OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image.9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image/OAI.9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_to_9803694_20041013_SAG_3D_DESS_LEFT_016610266313_image.warped_9003406_20041118_SAG_3D_DESS_LEFT_016610296205_image_seg.nii.gz,0.0,0.03523641,0.03813341598088232,13.665223195474159
OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image,evaluation_results/ants/SyN/OAI/results/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image.9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image/OAI.9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_to_9007827_20041006_SAG_3D_DESS_LEFT_016610263603_image.warped_9657464_20040831_SAG_3D_DESS_LEFT_016610691503_image_seg.nii.gz,0.0,0.06212115,0.618057292861079,3.826335508415385
OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9172459_20041026_SAG_3D_DESS_RIGHT_016610278209_image.warped_9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_seg.nii.gz,0.0,0.030739257,0.0513812104833959,12.627130475338422
OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image.9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image/OAI.9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_to_9047800_20050111_SAG_3D_DESS_LEFT_016610322306_image.warped_9596610_20040908_SAG_3D_DESS_LEFT_016610694406_image_seg.nii.gz,0.0,0.041008044,0.5375653431895251,5.125044915460077
OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image.9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image/OAI.9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_to_9215390_20060131_SAG_3D_DESS_RIGHT_016610821812_image.warped_9482482_20051128_SAG_3D_DESS_RIGHT_016610800137_image_seg.nii.gz,0.0,0.042006373,0.20282031292256641,6.829892714203611
OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image,evaluation_results/ants/SyN/OAI/results/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image/OAI.9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_to_9102858_20060210_SAG_3D_DESS_LEFT_016610859602_image.warped_9352437_20050411_SAG_3D_DESS_LEFT_016610106806_image_seg.nii.gz,0.0,0.038140718,0.4783499791433805,7.035448501606813
OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image,evaluation_results/ants/SyN/OAI/results/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image/OAI.9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_to_9279291_20041021_SAG_3D_DESS_LEFT_016610272806_image.warped_9803694_20051019_SAG_3D_DESS_LEFT_016610207203_image_seg.nii.gz,0.0,0.04270673,0.028339740256617566,15.03658060988604
OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image,evaluation_results/ants/SyN/OAI/results/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image/OAI.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_to_9660697_20040503_SAG_3D_DESS_RIGHT_016610029409_image.warped_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_seg.nii.gz,0.0,0.054249812,0.5915621957281487,3.1119134879975547
OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image,evaluation_results/ants/SyN/OAI/results/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image.9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image/OAI.9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_to_9309170_20040723_SAG_3D_DESS_RIGHT_016610229111_image.warped_9264046_20040616_SAG_3D_DESS_RIGHT_016610059909_image_seg.nii.gz,0.0,0.053671136,0.5822528368770895,3.8355896371103495
OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image.9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image/OAI.9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_to_9352883_20041026_SAG_3D_DESS_LEFT_016610274706_image.warped_9357383_20040927_SAG_3D_DESS_LEFT_016610250606_image_seg.nii.gz,0.0,0.043974023,0.3880184372289156,7.75642824153444
OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image/OAI.9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_to_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image.warped_9884303_20051101_SAG_3D_DESS_LEFT_016610160806_image_seg.nii.gz,0.0,0.06587754,0.6911275906520209,3.2449422235222958
OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image,evaluation_results/ants/SyN/OAI/results/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image.9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image/OAI.9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_to_9094865_20050204_SAG_3D_DESS_LEFT_016610165606_image.warped_9993650_20050107_SAG_3D_DESS_LEFT_016610137323_image_seg.nii.gz,0.0,0.06180786,0.6149967240134193,3.9306282432860074
OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image.9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image/OAI.9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_to_9761431_20051103_SAG_3D_DESS_RIGHT_016610945809_image.warped_9892765_20041129_SAG_3D_DESS_RIGHT_016610146912_image_seg.nii.gz,0.0,0.07279331,0.5985198259912514,7.82829378265072
OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image.9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image/OAI.9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_to_9967358_20050105_SAG_3D_DESS_RIGHT_016610319712_image.warped_9892765_20060109_SAG_3D_DESS_RIGHT_016610657709_image_seg.nii.gz,0.0,0.04621788,0.6241039992817439,4.363844338804249
OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image.9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image/OAI.9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_to_9068453_20050131_SAG_3D_DESS_LEFT_016610342106_image.warped_9993833_20051214_SAG_3D_DESS_LEFT_016610636502_image_seg.nii.gz,0.0,0.063271075,0.0393180925656784,17.8590017899232
OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image.9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image/OAI.9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_to_9215390_20041214_SAG_3D_DESS_RIGHT_016610308910_image.warped_9054866_20051031_SAG_3D_DESS_RIGHT_016610951809_image_seg.nii.gz,0.0,0.065923505,0.6611761590401891,3.215599128634061
OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image.9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image/OAI.9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_to_9415074_20040610_SAG_3D_DESS_RIGHT_016610054709_image.warped_9723911_20050927_SAG_3D_DESS_RIGHT_016610606109_image_seg.nii.gz,0.0,0.07260625,0.083932991893751,11.291003295104733
OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image,evaluation_results/ants/SyN/OAI/results/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image.9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image/OAI.9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_to_9958234_20040908_SAG_3D_DESS_RIGHT_016610694912_image.warped_9947240_20051013_SAG_3D_DESS_RIGHT_016610200009_image_seg.nii.gz,0.0,0.06407319,0.22820873946918052,12.515731493696642
OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image,evaluation_results/ants/SyN/OAI/results/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image.9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image/OAI.9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_to_9607698_20040408_SAG_3D_DESS_RIGHT_016610020309_image.warped_9745458_20050908_SAG_3D_DESS_RIGHT_016610501009_image_seg.nii.gz,0.0,0.059629854,0.05489385922381264,16.6585182433747
OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image.9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image_seg.nii.gz,evaluation_results/ants/SyN/OAI/results/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image/OAI.9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_to_9993846_20041229_SAG_3D_DESS_LEFT_016610128606_image.warped_9596610_20050909_SAG_3D_DESS_LEFT_016610499502_image_seg.nii.gz,0.0,0.05960332,0.10167989510346671,13.742113946715124
