case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage,log_jac_std,dice,hd95
HCP.188347_to_857263,evaluation_results/ants/SyN/HCP-1/results/HCP.188347_to_857263/HCP.188347_to_857263.188347_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.188347_to_857263/HCP.188347_to_857263.857263_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.188347_to_857263/HCP.188347_to_857263.warped_188347_seg.nii.gz,0.0,0.031186514,0.7182181811970334,3.3150291221494497
HCP.672756_to_201111,evaluation_results/ants/SyN/HCP-1/results/HCP.672756_to_201111/HCP.672756_to_201111.672756_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.672756_to_201111/HCP.672756_to_201111.201111_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.672756_to_201111/HCP.672756_to_201111.warped_672756_seg.nii.gz,0.0,0.030463183,0.7553342482084922,2.245522919510798
HCP.654754_to_130013,evaluation_results/ants/SyN/HCP-1/results/HCP.654754_to_130013/HCP.654754_to_130013.654754_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.654754_to_130013/HCP.654754_to_130013.130013_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.654754_to_130013/HCP.654754_to_130013.warped_654754_seg.nii.gz,0.0,0.03622626,0.7541311080437338,1.855044276087914
HCP.146432_to_131217,evaluation_results/ants/SyN/HCP-1/results/HCP.146432_to_131217/HCP.146432_to_131217.146432_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.146432_to_131217/HCP.146432_to_131217.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.146432_to_131217/HCP.146432_to_131217.warped_146432_seg.nii.gz,0.0,0.031311303,0.7678503646008071,1.7167865020037059
HCP.153025_to_135225,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_135225/HCP.153025_to_135225.153025_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_135225/HCP.153025_to_135225.135225_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_135225/HCP.153025_to_135225.warped_153025_seg.nii.gz,0.0,0.02620454,0.7838726074415912,1.890950778342631
HCP.126325_to_148335,evaluation_results/ants/SyN/HCP-1/results/HCP.126325_to_148335/HCP.126325_to_148335.126325_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.126325_to_148335/HCP.126325_to_148335.148335_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.126325_to_148335/HCP.126325_to_148335.warped_126325_seg.nii.gz,0.0,0.034061693,0.731037873184371,1.8782601910701289
HCP.149539_to_298051,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_298051/HCP.149539_to_298051.149539_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_298051/HCP.149539_to_298051.298051_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_298051/HCP.149539_to_298051.warped_149539_seg.nii.gz,0.0,0.032460283,0.7691222150291148,2.070983264170485
HCP.199655_to_298051,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_298051/HCP.199655_to_298051.199655_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_298051/HCP.199655_to_298051.298051_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_298051/HCP.199655_to_298051.warped_199655_seg.nii.gz,0.0,0.038815346,0.7307663968854994,2.822022353182586
HCP.397760_to_149337,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.397760_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.149337_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.warped_397760_seg.nii.gz,0.0,0.028967427,0.7956569339158132,1.770624506098001
HCP.131217_to_124422,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_124422/HCP.131217_to_124422.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_124422/HCP.131217_to_124422.124422_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_124422/HCP.131217_to_124422.warped_131217_seg.nii.gz,0.0,0.030842675,0.7760354351459732,1.6582120057167116
HCP.131217_to_147737,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.147737_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.warped_131217_seg.nii.gz,0.0,0.026282333,0.7665291578924471,1.6059109337925237
HCP.208226_to_198451,evaluation_results/ants/SyN/HCP-1/results/HCP.208226_to_198451/HCP.208226_to_198451.208226_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.208226_to_198451/HCP.208226_to_198451.198451_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.208226_to_198451/HCP.208226_to_198451.warped_208226_seg.nii.gz,0.0,0.03129433,0.7734507058884935,1.7325952884080345
HCP.101915_to_414229,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_414229/HCP.101915_to_414229.101915_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_414229/HCP.101915_to_414229.414229_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_414229/HCP.101915_to_414229.warped_101915_seg.nii.gz,0.0,0.031137208,0.7309178884933424,2.1298432885077965
HCP.149337_to_124422,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_124422/HCP.149337_to_124422.149337_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_124422/HCP.149337_to_124422.124422_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_124422/HCP.149337_to_124422.warped_149337_seg.nii.gz,0.0,0.030359648,0.7674806102414303,1.8534590591887057
HCP.414229_to_124422,evaluation_results/ants/SyN/HCP-1/results/HCP.414229_to_124422/HCP.414229_to_124422.414229_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.414229_to_124422/HCP.414229_to_124422.124422_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.414229_to_124422/HCP.414229_to_124422.warped_414229_seg.nii.gz,0.0,0.031327568,0.7586921757171012,2.1144222881948687
HCP.131217_to_147737,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.147737_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_147737/HCP.131217_to_147737.warped_131217_seg.nii.gz,0.0,0.026466798,0.7737865754196045,1.5818362228696936
HCP.201111_to_149337,evaluation_results/ants/SyN/HCP-1/results/HCP.201111_to_149337/HCP.201111_to_149337.201111_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.201111_to_149337/HCP.201111_to_149337.149337_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.201111_to_149337/HCP.201111_to_149337.warped_201111_seg.nii.gz,0.0,0.031011272,0.7567761834304804,1.963276001170593
HCP.140925_to_153025,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.140925_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.153025_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.warped_140925_seg.nii.gz,0.0,0.026175193,0.7811406148403377,2.1651692276401358
HCP.751348_to_397760,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_397760/HCP.751348_to_397760.751348_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_397760/HCP.751348_to_397760.397760_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_397760/HCP.751348_to_397760.warped_751348_seg.nii.gz,0.0,0.030268116,0.7630836812576163,2.358016250912169
HCP.140925_to_153025,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.140925_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.153025_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.140925_to_153025/HCP.140925_to_153025.warped_140925_seg.nii.gz,0.0,0.026623525,0.7828207756062634,2.124085504498277
HCP.189450_to_189450,evaluation_results/ants/SyN/HCP-1/results/HCP.189450_to_189450/HCP.189450_to_189450.189450_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.189450_to_189450/HCP.189450_to_189450.189450_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.189450_to_189450/HCP.189450_to_189450.warped_189450_seg.nii.gz,0.0,0.00096327806,1.0,0.0
HCP.153025_to_153025,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_153025/HCP.153025_to_153025.153025_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_153025/HCP.153025_to_153025.153025_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.153025_to_153025/HCP.153025_to_153025.warped_153025_seg.nii.gz,0.0,0.0007357066,1.0,0.0
HCP.101915_to_148335,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_148335/HCP.101915_to_148335.101915_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_148335/HCP.101915_to_148335.148335_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_148335/HCP.101915_to_148335.warped_101915_seg.nii.gz,0.0,0.030822702,0.7421002157550713,2.2652076474280287
HCP.298051_to_751348,evaluation_results/ants/SyN/HCP-1/results/HCP.298051_to_751348/HCP.298051_to_751348.298051_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.298051_to_751348/HCP.298051_to_751348.751348_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.298051_to_751348/HCP.298051_to_751348.warped_298051_seg.nii.gz,0.0,0.03156058,0.7376772798639352,2.5183384013822723
HCP.499566_to_198451,evaluation_results/ants/SyN/HCP-1/results/HCP.499566_to_198451/HCP.499566_to_198451.499566_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.499566_to_198451/HCP.499566_to_198451.198451_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.499566_to_198451/HCP.499566_to_198451.warped_499566_seg.nii.gz,0.0,0.02981997,0.8065156314556327,1.7451547437256043
HCP.397760_to_672756,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_672756/HCP.397760_to_672756.397760_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_672756/HCP.397760_to_672756.672756_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_672756/HCP.397760_to_672756.warped_397760_seg.nii.gz,0.0,0.031078452,0.7446926223015309,2.2409022531317073
HCP.101915_to_198451,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_198451/HCP.101915_to_198451.101915_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_198451/HCP.101915_to_198451.198451_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.101915_to_198451/HCP.101915_to_198451.warped_101915_seg.nii.gz,0.0,0.03223253,0.7584403342422544,2.1224893407115135
HCP.135225_to_149539,evaluation_results/ants/SyN/HCP-1/results/HCP.135225_to_149539/HCP.135225_to_149539.135225_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.135225_to_149539/HCP.135225_to_149539.149539_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.135225_to_149539/HCP.135225_to_149539.warped_135225_seg.nii.gz,0.0,0.034259573,0.7873155487242045,1.6780511261129245
HCP.212318_to_199655,evaluation_results/ants/SyN/HCP-1/results/HCP.212318_to_199655/HCP.212318_to_199655.212318_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.212318_to_199655/HCP.212318_to_199655.199655_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.212318_to_199655/HCP.212318_to_199655.warped_212318_seg.nii.gz,0.0,0.035351027,0.7572467865624252,2.2536305000216745
HCP.397760_to_149337,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.397760_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.149337_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.397760_to_149337/HCP.397760_to_149337.warped_397760_seg.nii.gz,0.0,0.028900612,0.7958058609095052,1.757962295089842
HCP.149539_to_654754,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_654754/HCP.149539_to_654754.149539_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_654754/HCP.149539_to_654754.654754_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_654754/HCP.149539_to_654754.warped_149539_seg.nii.gz,0.0,0.026439697,0.7021520991354813,2.131602008931516
HCP.199655_to_135225,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_135225/HCP.199655_to_135225.199655_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_135225/HCP.199655_to_135225.135225_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.199655_to_135225/HCP.199655_to_135225.warped_199655_seg.nii.gz,0.0,0.029826598,0.7850171736680052,1.632300005880989
HCP.857263_to_654754,evaluation_results/ants/SyN/HCP-1/results/HCP.857263_to_654754/HCP.857263_to_654754.857263_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.857263_to_654754/HCP.857263_to_654754.654754_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.857263_to_654754/HCP.857263_to_654754.warped_857263_seg.nii.gz,0.0,0.025873775,0.689823629103808,3.3673298762821866
HCP.131217_to_201111,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_201111/HCP.131217_to_201111.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_201111/HCP.131217_to_201111.201111_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_201111/HCP.131217_to_201111.warped_131217_seg.nii.gz,0.0,0.034897804,0.7444416987050199,2.31722363099653
HCP.147737_to_857263,evaluation_results/ants/SyN/HCP-1/results/HCP.147737_to_857263/HCP.147737_to_857263.147737_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.147737_to_857263/HCP.147737_to_857263.857263_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.147737_to_857263/HCP.147737_to_857263.warped_147737_seg.nii.gz,0.0,0.031977583,0.6901486020288479,3.7702283788923565
HCP.131217_to_101915,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_101915/HCP.131217_to_101915.131217_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_101915/HCP.131217_to_101915.101915_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.131217_to_101915/HCP.131217_to_101915.warped_131217_seg.nii.gz,0.0,0.028398314,0.7629567932251163,1.7902173866906257
HCP.149539_to_201111,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_201111/HCP.149539_to_201111.149539_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_201111/HCP.149539_to_201111.201111_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149539_to_201111/HCP.149539_to_201111.warped_149539_seg.nii.gz,0.0,0.031595327,0.7443127644980292,2.190301457006834
HCP.751348_to_126325,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_126325/HCP.751348_to_126325.751348_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_126325/HCP.751348_to_126325.126325_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.751348_to_126325/HCP.751348_to_126325.warped_751348_seg.nii.gz,0.0,0.027931755,0.7672546705162743,1.505278509687278
HCP.149337_to_397760,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_397760/HCP.149337_to_397760.149337_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_397760/HCP.149337_to_397760.397760_seg.nii.gz,evaluation_results/ants/SyN/HCP-1/results/HCP.149337_to_397760/HCP.149337_to_397760.warped_149337_seg.nii.gz,0.0,0.030410107,0.7951583126219399,1.775670581596944
